timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-09-25T17:43:29,bigscience/bloom-560m,46cdb2ab-1817-46e3-bbf0-b7eac0ae9d23,1000.84524297714,0.0398752085905843,3.9841532814774E-05,42.5,531.441229834537,430.77675,0.0122079444466365,0.151681105789223,0.123500205772787,0.287389256008646,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-25T19:20:09,bigscience/bloom-560m,f14f24d4-2d77-495e-aaef-47e6a1304779,1027.17492198944,0.0403648499040706,3.92969581324004E-05,42.5,534.118572441713,430.77675,0.0124491845309734,0.152530674802208,0.125938347564193,0.290918206897374,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-25T20:58:26,bigscience/bloom-560m,30929b17-2304-42df-ab69-d92e93f903c6,995.311421632767,0.0394867232841399,3.96727319971509E-05,42.5,545.78269593449,430.77675,0.0121096970030003,0.149965839694815,0.12251382165172,0.284589358349536,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-25T22:34:42,bigscience/bloom-560m,d13dfaf6-f581-47fc-9f3e-cc941a01243e,996.071089506149,0.0394944147422717,3.96501968166278E-05,42.5,508.863783908607,430.77675,0.0120376258002387,0.150819864544687,0.121787302007546,0.284644792352472,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-26T00:09:40,bigscience/bloom-560m,dbb158d6-006a-4d25-815f-830b06a3fe0c,1000.3985915184,0.03988497217896,3.98690807015459E-05,42.5,582.797853156266,430.77675,0.0121012220616141,0.15292890873193,0.122429493509048,0.287459624302592,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-26T01:45:02,bigscience/bloom-560m,6de54f71-9998-408c-b810-a8aaf488617b,995.840423107147,0.0399368796165384,4.01036940154833E-05,42.5,517.721795312133,430.77675,0.0121549012210634,0.152700911327294,0.122977919887942,0.287833732436299,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-26T03:19:33,bigscience/bloom-560m,838a4c5a-49aa-4256-ac42-cc0d84d718b3,1001.76185631752,0.0400380869348363,3.99676696435783E-05,42.5,555.294353858464,430.77675,0.0122373629156086,0.152503684502868,0.123822108058763,0.288563155477239,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-26T04:53:47,bigscience/bloom-560m,665d9264-2862-4388-bc7e-e529a8b60474,1005.90771389008,0.0409747182432937,4.0734072994465E-05,42.5,553.453429793146,430.77675,0.0121859343162841,0.15981993313364,0.123307792523874,0.295313659973798,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-26T06:27:55,bigscience/bloom-560m,85f662b8-de3f-45f1-88ca-015a4815e981,1000.29012179375,0.0400432868436422,4.00316727829278E-05,42.5,544.825675200797,430.77675,0.0121745552216966,0.153236469533525,0.123189607589873,0.288600632345094,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-26T08:02:55,bigscience/bloom-560m,3826cde9-a6a5-4fb6-8b06-9166a5be043a,1014.49030470848,0.0409163589539509,4.03319368988041E-05,42.5,578.287690543453,430.77675,0.0124726495357023,0.156208325799923,0.12621207661283,0.294893051948456,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-25T18:32:17,facebook/opt-1.3b,5d9f2a4b-283a-450c-a9ce-67496ef11f67,989.190892934799,0.0403546704344323,4.07956348189836E-05,42.5,525.403312617107,430.77675,0.0120423868969082,0.156981146695948,0.121821307664329,0.290844841257185,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-25T20:10:47,facebook/opt-1.3b,31c12d6d-c16b-4eb3-8ae1-b9a465a7ee6f,1024.52226448059,0.0412341312159528,7.16559553076242E-07,42.5,514.357244273551,430.77675,0.0124855146095156,0.170025504631411,0.126308372590794,0.308819391831721,Canada,CAN,quebec,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-71.2,46.8,1148.738,machine,N,1
2023-09-25T21:47:28,facebook/opt-1.3b,a08488d2-d1cc-4d57-b588-f5a3dec79d48,990.024523735046,0.0420570535822119,4.24808199937757E-05,42.5,519.757431080532,430.77675,0.0120775448002749,0.168853938971942,0.122182801171278,0.303114284943495,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-25T23:22:43,facebook/opt-1.3b,58d788c9-fd65-4d41-9231-b30f02a069ae,989.738233804703,0.0408216514482499,4.12448969373704E-05,42.5,534.907012329298,430.77675,0.0120411171514127,0.160347929111566,0.12182142820027,0.294210474463249,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-26T00:57:35,facebook/opt-1.3b,b25b93c0-5861-42bb-a166-36cc9618686f,982.815691232681,0.0409154851904315,4.16308831405754E-05,42.5,521.420006780641,430.77675,0.0119727921901477,0.161785948039778,0.121128014315791,0.294886754545717,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-26T02:33:09,facebook/opt-1.3b,c3fe0f5c-5e69-4f01-920d-7869c2aba122,988.864522695541,0.0411804998225575,4.16442281803212E-05,42.5,530.521749238173,430.77675,0.0120545888809694,0.162780869946829,0.121961313512185,0.296796772339983,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-26T04:07:38,facebook/opt-1.3b,ecc3a22b-47d3-4c6d-b5ec-c8f1d621f07e,989.877697467804,0.0419104667225806,4.23390352462646E-05,42.5,580.889862076214,430.77675,0.0121498198156555,0.166976149691912,0.122931832221942,0.30205780172951,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-26T05:42:05,facebook/opt-1.3b,fd7cb56c-c817-4a7d-a08c-011d03c4b206,998.965158939362,0.0410488314934754,4.10913545143642E-05,42.5,526.305059815045,430.77675,0.012180885938141,0.160412004996175,0.123254919269235,0.295847810203551,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-26T07:16:20,facebook/opt-1.3b,50f4a5c0-45a7-4731-b52a-fcbe35cd9863,993.402155160904,0.0416898098175504,4.19666995898533E-05,42.5,498.940862937966,430.77675,0.0120927049509353,0.166017334202664,0.122357440518391,0.300467479671991,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-26T08:52:17,facebook/opt-1.3b,ee828a85-35fd-42f1-a41f-e6089695186c,1012.10867810249,0.0424771990545054,4.19690098242631E-05,42.5,555.994798526974,430.77675,0.0123419706718789,0.168908704571294,0.124891689024937,0.306142364268109,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
2023-09-25T17:08:32,google/flan-t5-base,db715c07-0c2b-4718-83b2-a6688d1f5f3a,61.301088809967,0.0029866127533796,4.8720386723279E-05,42.5,606.8493094643,430.77675,0.0009031744620866,0.0115551759107859,0.0090668139464531,0.0215251643193257,United States,USA,oregon,,,Linux-5.15.0-1023-aws-x86_64-with-glibc2.17,3.8.16,2.3.1,1,Intel(R) Xeon(R) Platinum 8275CL CPU @ 3.00GHz,8,8 x NVIDIA A100-SXM4-80GB,-119.7257,45.8234,1148.738,machine,N,1
